office,co2e
ASCE,5423.309265
ASCE,1.980720
ASCE,0.022580
ASCE,0.006272
ASCE,0.137990
ASCE,0.011290
ASCE,-0.022580
ASCE,-0.006272
ASCE,0.119280
ASCE,-0.137990
ASCE,-0.011290
ASCE,3.312000
ASCE,3.312000
ASCE,3.312000
ASCE,1925.000000
ASCE,0.225803
ASCE,9.563620
ASCE,0.037634
ASCE,0.008781
ASCE,0.018817
ASCE,-0.037634
ASCE,-0.008781
ASCE,0.194880
ASCE,-0.225803
ASCE,-0.018817
ASCE,7.070070
ASCE,0.033870
ASCE,4.149600
ASCE,0.067741
ASCE,0.016308
ASCE,0.406445
ASCE,0.050178
ASCE,0.012545
ASCE,0.025089
ASCE,0.299816
ASCE,-0.067741
ASCE,0.351120
ASCE,-0.016308
ASCE,-0.033870
ASCE,-0.406445
ASCE,-0.050178
ASCE,-0.012545
ASCE,-0.025089
ASCE,-0.299816
ASCE,0.259560
ASCE,0.000770
ASCE,0.003190
ASCE,0.019140
ASCE,0.003080
ASCE,0.017260
ASCE,0.001040
ASCE,-0.015054
ASCE,0.007280
ASCE,0.001040
ASCE,0.004567
ASCE,0.001522
ASCE,0.003045
ASCE,0.028926
ASCE,0.001254
ASCE,0.003763
ASCE,0.006720
ASCE,0.023835
ASCE,0.047669
ASCE,0.574542
ASCE,0.007560
ASCE,0.005880
ASCE,0.011760
ASCE,0.007560
ASCE,0.004200
ASCE,0.001680
ASCE,0.007560
ASCE,0.149520
ASCE,0.021840
ASCE,-0.180642
ASCE,-0.030107
ASCE,-0.007527
ASCE,-0.209495
ASCE,-0.017562
ASCE,-0.008781
ASCE,-0.033870
ASCE,0.173040
ASCE,-0.012545
ASCE,0.067377
ASCE,-0.025089
ASCE,0.124320
ASCE,-0.150535
ASCE,-0.006272
ASCE,-0.301070
ASCE,-0.025089
ASCE,0.249480
ASCE,-0.012545
ASCE,-0.050178
ASCE,-0.032616
ASCE,0.159600
ASCE,-0.007527
ASCE,-0.016308
ASCE,-0.193187
ASCE,-0.017562
ASCE,0.087360
ASCE,-0.105375
ASCE,-0.008781
ASCE,-0.003763
ASCE,-0.051433
ASCE,-0.003763
ASCE,-0.033870
ASCE,0.042840
ASCE,-0.002509
ASCE,-0.008781
ASCE,0.168000
ASCE,-0.203222
ASCE,-0.016308
ASCE,-0.008781
ASCE,-0.095339
ASCE,-0.023835
ASCE,-0.047669
ASCE,-0.574542
ASCE,0.475440
ASCE,10.368000
ASCE,2.140600
ASCE,3.756240
ASCE,0.000000
ASCE,8.191920
ASCE,1.077230
ASCE,5.946070
ASCE,0.160571
ASCE,2.804880
ASCE,11.610138
ASCE,0.137990
ASCE,0.115410
ASCE,0.229566
ASCE,0.148026
ASCE,0.080285
ASCE,0.040143
ASCE,0.155553
ASCE,0.437806
ASCE,0.007527
ASCE,0.180642
ASCE,0.015054
ASCE,0.030107
ASCE,0.209495
ASCE,0.017562
ASCE,0.008781
ASCE,0.033870
ASCE,0.025089
ASCE,0.150535
ASCE,0.012545
ASCE,0.012545
ASCE,0.006272
ASCE,0.301070
ASCE,0.025089
ASCE,0.050178
ASCE,0.032616
ASCE,0.007527
ASCE,0.016308
ASCE,0.193187
ASCE,0.017562
ASCE,0.105375
ASCE,0.003763
ASCE,0.008781
ASCE,0.003763
ASCE,0.051433
ASCE,0.002509
ASCE,0.008781
ASCE,0.033870
ASCE,0.203222
ASCE,0.016308
ASCE,0.008781
ASCE,0.095339
ASCE,0.025920
ASCE,0.004320
ASCE,0.004320
ASCE,0.005390
ASCE,0.000770
ASCE,0.000770
ASCE,0.001880
ASCE,0.011280
ASCE,0.000000
ASCE,0.000000
ASCE,0.000000
ASCE,0.003190
ASCE,3245.193824
ASCE,0.000000
ASCE,0.000000
ASCE,0.023835
ASCE,0.006272
ASCE,-0.006272
ASCE,0.149281
ASCE,0.012545
ASCE,-0.023835
ASCE,0.129360
ASCE,-0.149281
ASCE,-0.012545
ASCE,3.328650
ASCE,37.400000
ASCE,16.066868
ASCE,50.727312
ASCE,10.893883
ASCE,10.893883
ASCE,10.893883
ASCE,14.512010
ASCE,14.512010
ASCE,33.429451
ASCE,85.470000
ASCE,9.588000
ASCE,25.266445
ASCE,-27.893560
ASCE,0.225454
ASCE,0.023323
ASCE,0.022027
ASCE,0.024619
ASCE,0.012957
ASCE,0.005183
ASCE,0.104953
ASCE,0.006479
ASCE,0.003887
ASCE,0.055716
ASCE,0.006479
ASCE,0.005183
ASCE,0.006479
ASCE,0.003887
ASCE,0.001296
ASCE,0.025914
ASCE,0.010366
ASCE,0.016844
ASCE,0.001296
ASCE,0.001296
ASCE,0.111432
ASCE,0.011661
ASCE,0.011661
ASCE,0.012957
ASCE,0.006479
ASCE,0.002591
ASCE,0.051829
ASCE,0.020731
ASCE,0.033689
ASCE,0.003887
ASCE,0.002591
ASCE,1.348839
ASCE,0.141233
ASCE,0.134754
ASCE,0.150303
ASCE,0.080334
ASCE,0.034984
ASCE,0.623239
ASCE,0.244890
ASCE,0.399080
ASCE,0.041463
ASCE,0.023323
ASCE,0.002591
ASCE,-0.174840
ASCE,-0.018800
ASCE,-0.017860
ASCE,-0.019740
ASCE,-0.010340
ASCE,-0.004700
ASCE,-0.080840
ASCE,-0.031960
ASCE,-0.051700
ASCE,-0.005640
ASCE,-0.002820
ASCE,-0.087420
ASCE,-0.009400
ASCE,-0.008460
ASCE,-0.009400
ASCE,-0.005640
ASCE,-0.001880
ASCE,-0.040420
ASCE,-0.015980
ASCE,-0.026320
ASCE,-0.002820
ASCE,-0.001880
ASCE,-0.350620
ASCE,-0.036660
ASCE,-0.034780
ASCE,-0.039480
ASCE,-0.020680
ASCE,-0.009400
ASCE,-0.161680
ASCE,-0.063920
ASCE,-0.104340
ASCE,-0.010340
ASCE,-0.005640
ASCE,-0.000940
ASCE,-2.103720
ASCE,-0.220900
ASCE,-0.210560
ASCE,-0.235000
ASCE,-0.125020
ASCE,-0.054520
ASCE,-0.971960
ASCE,-0.382580
ASCE,-0.623220
ASCE,-0.064860
ASCE,-0.036660
ASCE,-0.002820
ASCE,2.250657
ASCE,22.475475
ASCE,2.356906
ASCE,2.507209
ASCE,1.337178
ASCE,0.579185
ASCE,10.389044
ASCE,4.089277
ASCE,6.662567
ASCE,0.690616
ASCE,0.390010
ASCE,-35.056360
ASCE,0.044054
ASCE,-3.675400
ASCE,-3.509960
ASCE,-3.909460
ASCE,-2.084920
ASCE,-0.903340
ASCE,-16.202780
ASCE,-6.376960
ASCE,-10.390760
ASCE,-1.077240
ASCE,-0.608180
ASCE,-0.069560
ASCE,261.410531
ASCE,27.404375
ASCE,18.988000
ASCE,24.300000
ASCE,12.000000
ASCE,8.216000
ASCE,118.427500
ASCE,34.498000
ASCE,0.000000
ASCE,6.200000
ASCE,3.290000
ASCE,0.518286
ASCE,8.366000
ASCE,2.378593
ASCE,2.115000
ASCE,19.435727
ASCE,7.839077
ASCE,12.000000
ASCE,1.950000
ASCE,8.324970
ASCE,2.050000
ASCE,1.325000
ASCE,3.100000
ASCE,0.400000
ASCE,66.928000
ASCE,47.775000
ASCE,40.796000
ASCE,2.650000
ASCE,6.200000
ASCE,2.591430
ASCE,284.250000
ASCE,197.838000
ASCE,4.664575
ASCE,1.200000
ASCE,9.000000
ASCE,-42.245480
ASCE,0.000000
ASCE,0.050178
ASCE,0.012545
ASCE,0.301070
ASCE,0.025089
ASCE,-0.050178
ASCE,-0.012545
ASCE,0.260400
ASCE,-0.301070
ASCE,-0.025089
ASCE,954.523684
ASCE,23.500000
ASCE,48.633408
ASCE,49.500000
ASCE,3.254160
ASCE,3.255840
ASCE,1.627920
ASCE,-3.254160
ASCE,3.412920
ASCE,-3.255840
ASCE,-3.412920
ASCE,3.414600
ASCE,-1.627920
ASCE,1.707720
ASCE,-3.414600
ASCE,-1.707720
ASCE,3.412920
ASCE,3.414600
ASCE,1.707720
ASCE,-3.882750
ASCE,-3.882750
ASCE,-1.942210
ASCE,-0.158760
ASCE,-0.158760
ASCE,-0.079800
ASCE,1920.000000
ASCE,13.250000
ASCE,3.760000
ASCE,12.300000
ASCE,84.647000
ASCE,39.195383
ASCE,49.949819
ASCE,7.200000
ASCE,9.134792
ASCE,6.000000
ASCE,31.097163
ASCE,11.855794
ASCE,4.100000
ASCE,19.435727
ASCE,8.163005
ASCE,5.300000
ASCE,7.520000
ASCE,17.880869
ASCE,7.839077
ASCE,1.325000
ASCE,0.376000
ASCE,4.923718
ASCE,6.200000
ASCE,11.925762
ASCE,66.216227
ASCE,1.754398
ASCE,0.529947
ASCE,4.006351
ASCE,5.105118
ASCE,1.628714
ASCE,0.953646
ASCE,0.934211
ASCE,0.794273
ASCE,3.178389
ASCE,0.702278
ASCE,1.211494
ASCE,0.542905
ASCE,0.834441
ASCE,1.059895
ASCE,1.986331
ASCE,1.826958
ASCE,0.800752
ASCE,0.174922
ASCE,0.053124
ASCE,0.502737
ASCE,0.821483
ASCE,-139.481900
ASCE,0.007774
ASCE,0.032393
ASCE,0.011661
ASCE,0.005183
ASCE,0.006479
ASCE,0.010366
ASCE,0.019436
ASCE,0.018140
ASCE,0.007774
ASCE,0.001296
ASCE,0.002591
ASCE,0.002591
ASCE,0.005183
ASCE,0.005183
ASCE,0.001296
ASCE,0.002591
ASCE,0.104953
ASCE,0.005183
ASCE,0.007774
ASCE,3.973958
ASCE,0.032393
ASCE,0.715235
ASCE,0.241003
ASCE,0.305789
ASCE,0.047941
ASCE,0.097179
ASCE,0.057011
ASCE,0.055716
ASCE,0.190470
ASCE,0.072560
ASCE,0.032393
ASCE,0.050533
ASCE,0.042759
ASCE,0.063490
ASCE,0.119206
ASCE,0.002591
ASCE,0.110136
ASCE,0.047941
ASCE,0.010366
ASCE,0.029801
ASCE,0.049237
ASCE,0.330407
ASCE,0.009070
ASCE,0.002591
ASCE,0.059603
ASCE,0.019436
ASCE,0.005183
ASCE,0.025914
ASCE,0.007774
ASCE,0.005183
ASCE,0.003887
ASCE,0.015549
ASCE,0.006479
ASCE,0.002591
ASCE,0.003887
ASCE,0.003887
ASCE,0.005183
ASCE,0.001296
ASCE,0.010366
ASCE,0.009070
ASCE,0.003887
ASCE,0.002591
ASCE,0.003887
ASCE,0.164556
ASCE,0.003887
ASCE,0.001296
ASCE,0.029801
ASCE,0.002591
ASCE,0.010366
ASCE,0.012957
ASCE,0.003887
ASCE,0.002591
ASCE,0.002591
ASCE,0.007774
ASCE,0.002591
ASCE,0.001296
ASCE,0.002591
ASCE,0.001296
ASCE,0.005183
ASCE,0.663406
ASCE,0.018140
ASCE,0.120502
ASCE,0.040167
ASCE,0.051829
ASCE,0.016844
ASCE,0.009070
ASCE,0.009070
ASCE,0.007774
ASCE,-0.010340
ASCE,-0.250980
ASCE,-0.004700
ASCE,-0.026320
ASCE,-0.015980
ASCE,-0.001880
ASCE,-0.000940
ASCE,-0.051700
ASCE,-0.020680
ASCE,-0.020680
ASCE,-0.022560
ASCE,-0.007520
ASCE,-0.031960
ASCE,-0.014100
ASCE,-0.001880
ASCE,-0.010340
ASCE,-0.031960
ASCE,-0.003760
ASCE,-0.011280
ASCE,-0.003760
ASCE,-0.001880
ASCE,-0.000940
ASCE,-0.003760
ASCE,-0.027260
ASCE,-0.001880
ASCE,-1.943920
ASCE,-1.503060
ASCE,-0.155100
ASCE,-0.062980
ASCE,-0.093060
ASCE,-0.014100
ASCE,-0.008460
ASCE,-0.311140
ASCE,-0.125020
ASCE,-0.124080
ASCE,-0.082720
ASCE,-0.133480
ASCE,-0.042300
ASCE,-0.004700
ASCE,-0.012220
ASCE,-0.193640
ASCE,-0.063920
ASCE,-0.190820
ASCE,-0.020680
ASCE,-0.068620
ASCE,-0.021620
ASCE,-0.014100
ASCE,-0.161680
ASCE,-0.004700
ASCE,-0.020680
ASCE,-0.012220
ASCE,-0.125020
ASCE,-0.001880
ASCE,-0.013160
ASCE,-0.005640
ASCE,-0.007520
ASCE,-0.001880
ASCE,-0.000940
ASCE,-0.026320
ASCE,-0.003760
ASCE,-0.010340
ASCE,-0.010340
ASCE,-0.011280
ASCE,-0.006580
ASCE,-0.000940
ASCE,-0.015980
ASCE,-0.005640
ASCE,-0.015980
ASCE,-0.001880
ASCE,-0.005640
ASCE,0.993814
ASCE,0.768359
ASCE,0.014253
ASCE,0.079039
ASCE,0.032393
ASCE,0.047941
ASCE,-0.001880
ASCE,-0.001880
ASCE,-0.000940
ASCE,-0.000940
ASCE,-0.080840
ASCE,-0.062980
ASCE,-0.006580
ASCE,-0.002820
ASCE,-0.003760
ASCE,0.064786
ASCE,0.006479
ASCE,0.003887
ASCE,0.159373
ASCE,0.063490
ASCE,0.068673
ASCE,0.022027
ASCE,0.002591
ASCE,0.042759
ASCE,0.006479
ASCE,0.099770
ASCE,-0.005640
ASCE,-0.013160
ASCE,-0.005640
ASCE,-0.005640
ASCE,-0.001880
ASCE,-0.003760
ASCE,-0.000940
ASCE,-0.008460
ASCE,-0.002820
ASCE,-0.007520
ASCE,0.034984
ASCE,0.032393
ASCE,0.097179
ASCE,0.010366
ASCE,0.011661
ASCE,0.006479
ASCE,0.002591
ASCE,0.010366
ASCE,0.006479
ASCE,5.966768
ASCE,4.615337
ASCE,-0.000940
ASCE,-0.000940
ASCE,-0.002820
ASCE,-0.000940
ASCE,-0.000940
ASCE,0.286353
ASCE,0.084221
ASCE,0.476823
ASCE,0.193062
ASCE,0.042759
ASCE,0.025914
ASCE,0.954942
ASCE,0.384827
ASCE,0.382236
ASCE,0.409446
ASCE,0.130867
ASCE,0.594733
ASCE,0.011661
ASCE,0.252664
ASCE,0.037576
ASCE,0.196949
ASCE,0.585663
ASCE,0.063490
ASCE,0.209906
ASCE,0.067377
ASCE,0.042759
ASCE,0.012957
ASCE,0.384827
ASCE,0.063490
ASCE,0.037576
ASCE,0.498850
ASCE,0.006479
ASCE,0.040167
ASCE,0.015549
ASCE,0.023323
ASCE,0.003887
ASCE,0.002591
ASCE,0.079039
ASCE,0.010366
ASCE,0.032393
ASCE,0.032393
ASCE,0.033689
ASCE,0.001296
ASCE,0.020731
ASCE,0.002591
ASCE,0.049237
ASCE,0.016844
ASCE,0.049237
ASCE,0.005183
ASCE,0.001296
ASCE,0.018140
ASCE,0.005183
ASCE,0.003887
ASCE,0.005183
ASCE,0.002591
ASCE,0.250073
ASCE,0.193062
ASCE,0.003887
ASCE,0.019436
ASCE,0.007774
ASCE,-0.229360
ASCE,-2.592520
ASCE,-1.045280
ASCE,-1.555700
ASCE,-0.138180
ASCE,-5.184100
ASCE,-2.090560
ASCE,-2.073640
ASCE,-2.220280
ASCE,-0.708760
ASCE,-0.064860
ASCE,-1.373340
ASCE,-3.180020
ASCE,-0.207740
ASCE,-3.231720
ASCE,-1.071600
ASCE,-0.345920
ASCE,-1.140220
ASCE,-0.362840
ASCE,-0.229360
ASCE,-0.069560
ASCE,0.041463
ASCE,0.011661
ASCE,-0.207740
ASCE,0.001296
ASCE,0.001296
ASCE,0.015549
ASCE,0.015549
ASCE,0.016844
ASCE,0.005183
ASCE,0.010366
ASCE,0.001296
ASCE,0.002591
ASCE,0.025914
ASCE,0.007774
ASCE,0.024619
ASCE,0.009070
ASCE,0.002591
ASCE,0.001296
ASCE,0.002591
ASCE,0.001296
ASCE,-0.324300
ASCE,2842.500000
ASCE,136.300000
ASCE,11.661436
ASCE,2.650000
ASCE,19.435727
ASCE,7.839077
ASCE,1.325000
ASCE,0.616000
ASCE,38.871454
ASCE,15.678153
ASCE,15.548582
ASCE,16.649940
ASCE,1.128000
ASCE,4.100000
ASCE,0.485893
ASCE,7.950000
ASCE,24.229873
ASCE,8.033434
ASCE,23.841159
ASCE,2.440000
ASCE,8.551720
ASCE,2.100000
ASCE,1.200000
ASCE,1.325000
ASCE,0.376000
ASCE,2.591430
ASCE,99.464277
ASCE,76.920130
ASCE,1.405851
ASCE,7.956987
ASCE,3.209486
ASCE,4.774710
ASCE,0.702278
ASCE,6.365849
ASCE,0.424995
ASCE,15.913973
ASCE,6.418973
ASCE,6.816757
ASCE,2.175506
ASCE,0.199540
ASCE,4.217553
ASCE,0.636196
ASCE,9.919995
ASCE,3.288525
ASCE,1.114315
ASCE,9.760622
ASCE,1.061191
ASCE,3.501022
ASCE,0.702278
ASCE,0.212497
ASCE,1.061191
ASCE,0.636196
ASCE,-32.398040
ASCE,-25.056640
ASCE,-0.457780
ASCE,121.164000
ASCE,-8.791735
ASCE,245.740260
ASCE,115.356417
ASCE,346.560000
ASCE,-8.791735
ASCE,-7.326446
ASCE,-30.579949
ASCE,-0.087814
ASCE,-0.087814
ASCE,-0.074039
ASCE,-0.304766
ASCE,-0.022384
ASCE,-0.022384
ASCE,-0.526884
ASCE,-0.017218
ASCE,-0.077483
ASCE,-0.526884
ASCE,19.435727
ASCE,8.324970
ASCE,7.839077
ASCE,15.548582
ASCE,2.379000
ASCE,2.050000
ASCE,1.036572
ASCE,2.491000
ASCE,0.400000
ASCE,0.518286
ASCE,-8.160140
ASCE,0.325225
ASCE,9.225492
ASCE,4.810990
ASCE,1.591138
ASCE,3.180981
ASCE,0.516990
ASCE,0.623239
ASCE,3.406435
ASCE,1.087105
ASCE,0.099770
ASCE,0.901818
ASCE,2.459267
ASCE,0.529947
ASCE,1.755694
ASCE,7.123842
ASCE,5.874772
ASCE,1.604095
ASCE,0.159373
ASCE,0.152894
ASCE,0.310972
ASCE,2.385412
ASCE,0.257847
ASCE,1.782904
ASCE,0.318746
ASCE,0.106249
ASCE,2.187167
ASCE,28.200000
ASCE,15.678153
ASCE,3.044931
ASCE,7.774291
ASCE,9.000000
ASCE,16.649940
ASCE,4.100000
ASCE,3.109716
ASCE,4.434955
ASCE,2.073144
ASCE,5.300000
ASCE,58.280000
ASCE,2.209000
ASCE,22.800000
ASCE,25.803000
ASCE,5.960290
ASCE,2.591430
ASCE,1.128000
ASCE,1.250000
ASCE,3.109716
ASCE,18.771377
ASCE,2.303000
ASCE,90.181774
ASCE,36.300000
ASCE,15.548582
ASCE,31.097163
ASCE,5.053289
ASCE,6.089861
ASCE,33.299879
ASCE,8.200000
ASCE,0.971786
ASCE,8.810863
ASCE,18.550000
ASCE,5.182861
ASCE,17.168226
ASCE,53.750000
ASCE,57.432574
ASCE,15.678153
ASCE,1.200000
ASCE,1.081000
ASCE,3.044931
ASCE,23.322873
ASCE,2.379000
ASCE,16.409000
ASCE,2.400000
ASCE,1.560000
ASCE,16.500000
ASCE,7.473000
ASCE,193.838986
ASCE,0.702278
ASCE,64.267471
ASCE,94.846349
ASCE,47.682317
ASCE,68.413760
ASCE,16.800000
ASCE,21.600000
ASCE,3.594560
ASCE,145.379239
ASCE,48.200603
ASCE,35.567381
ASCE,35.761738
ASCE,447.061507
ASCE,2.721002
ASCE,10.725000
ASCE,8.100000
ASCE,8.100000
ASCE,2.695920
ASCE,43.005000
ASCE,15.592500
ASCE,24.229873
ASCE,8.033434
ASCE,18.400000
ASCE,9.760000
ASCE,8.551720
ASCE,2.100000
ASCE,2.700000
ASCE,1.062486
ASCE,24.229873
ASCE,8.033434
ASCE,17.880869
ASCE,8.551720
ASCE,2.100000
ASCE,2.700000
ASCE,0.770800
ASCE,11.400000
ASCE,18.399155
ASCE,5.000000
ASCE,3.976550
ASCE,1.604095
ASCE,0.310972
ASCE,0.795569
ASCE,1.193354
ASCE,1.703865
ASCE,0.542905
ASCE,0.318746
ASCE,0.702278
ASCE,0.212497
ASCE,8.217425
ASCE,0.310972
ASCE,3.021608
ASCE,3.638368
ASCE,0.610282
ASCE,0.265622
ASCE,0.159373
ASCE,0.165852
ASCE,0.318746
ASCE,1.836028
ASCE,1.053416
ASCE,9.702315
ASCE,19.827033
ASCE,6.574459
ASCE,4.878368
ASCE,6.998157
ASCE,0.506625
ASCE,14.872218
ASCE,2.227334
ASCE,2.863530
ASCE,4.930196
ASCE,3.638368
ASCE,3.657804
ASCE,18.370649
ASCE,0.379645
ASCE,0.278579
ASCE,1.421400
ASCE,1.074148
ASCE,1.074148
ASCE,6.063947
ASCE,2.087397
ASCE,2.478703
ASCE,0.821483
ASCE,2.438536
ASCE,1.059895
ASCE,0.874608
ASCE,0.278579
ASCE,0.821483
ASCE,1.829550
ASCE,0.874608
ASCE,1.510804
ASCE,0.278579
ASCE,0.357617
ASCE,0.108840
ASCE,1.882674
ASCE,0.357617
ASCE,0.108840
ASCE,2.478703
ASCE,0.662110
ASCE,-275.016740
ASCE,0.002591
ASCE,0.023323
ASCE,0.002591
ASCE,0.018140
ASCE,0.002591
ASCE,0.001296
ASCE,0.022027
ASCE,0.010366
ASCE,0.199540
ASCE,0.066081
ASCE,0.098474
ASCE,0.049237
ASCE,0.032393
ASCE,0.019436
ASCE,0.042759
ASCE,0.012957
ASCE,0.042759
ASCE,0.493667
ASCE,0.018140
ASCE,0.181400
ASCE,0.217680
ASCE,0.036280
ASCE,0.015549
ASCE,0.009070
ASCE,0.069969
ASCE,0.022027
ASCE,0.028506
ASCE,0.005183
ASCE,0.150303
ASCE,0.049237
ASCE,0.036280
ASCE,0.036280
ASCE,0.185287
ASCE,0.002591
ASCE,0.014253
ASCE,0.010366
ASCE,0.010366
ASCE,0.019436
ASCE,0.110136
ASCE,0.019436
ASCE,0.553270
ASCE,0.288944
ASCE,0.095883
ASCE,0.190470
ASCE,0.031097
ASCE,0.037576
ASCE,0.204723
ASCE,0.064786
ASCE,0.010366
ASCE,0.003887
ASCE,0.060899
ASCE,0.020731
ASCE,0.024619
ASCE,0.007774
ASCE,0.024619
ASCE,0.010366
ASCE,0.009070
ASCE,0.002591
ASCE,0.003887
ASCE,0.001296
ASCE,0.006479
ASCE,0.054420
ASCE,0.147712
ASCE,0.032393
ASCE,0.104953
ASCE,0.427586
ASCE,0.352435
ASCE,0.095883
ASCE,0.009070
ASCE,0.009070
ASCE,0.018140
ASCE,0.142529
ASCE,0.024619
ASCE,0.007774
ASCE,0.018140
ASCE,0.009070
ASCE,0.002591
ASCE,0.003887
ASCE,0.001296
ASCE,0.015549
ASCE,0.019436
ASCE,0.006479
ASCE,0.010366
ASCE,0.003887
ASCE,0.015549
ASCE,0.107544
ASCE,0.019436
ASCE,0.006479
ASCE,0.130867
ASCE,0.063490
ASCE,1.188171
ASCE,0.393897
ASCE,0.581776
ASCE,0.292832
ASCE,0.419812
ASCE,0.133459
ASCE,0.001296
ASCE,0.002591
ASCE,0.002591
ASCE,0.003887
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.019436
ASCE,0.001296
ASCE,0.007774
ASCE,0.172330
ASCE,0.029801
ASCE,0.891452
ASCE,0.295423
ASCE,0.217680
ASCE,0.218976
ASCE,1.101358
ASCE,0.016844
ASCE,0.085517
ASCE,0.064786
ASCE,0.064786
ASCE,0.023323
ASCE,0.009070
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.005183
ASCE,0.001296
ASCE,0.022027
ASCE,0.011661
ASCE,0.003887
ASCE,0.007774
ASCE,0.364096
ASCE,0.125684
ASCE,0.149007
ASCE,0.049237
ASCE,0.146416
ASCE,0.063490
ASCE,0.053124
ASCE,0.016844
ASCE,0.022027
ASCE,0.006479
ASCE,0.149007
ASCE,0.049237
ASCE,0.001296
ASCE,0.001296
ASCE,0.009070
ASCE,0.002591
ASCE,0.002591
ASCE,0.006479
ASCE,0.001296
ASCE,0.003887
ASCE,0.018140
ASCE,0.014253
ASCE,0.003887
ASCE,0.110136
ASCE,0.053124
ASCE,0.016844
ASCE,0.022027
ASCE,0.006479
ASCE,0.090700
ASCE,0.112727
ASCE,0.040167
ASCE,0.001296
ASCE,0.006479
ASCE,0.003887
ASCE,0.001296
ASCE,0.005183
ASCE,0.002591
ASCE,0.047941
ASCE,0.016844
ASCE,0.023323
ASCE,0.011661
ASCE,0.018140
ASCE,0.005183
ASCE,0.007774
ASCE,0.001296
ASCE,0.036280
ASCE,0.012957
ASCE,0.009070
ASCE,0.009070
ASCE,0.044054
ASCE,0.001296
ASCE,0.019436
ASCE,0.007774
ASCE,0.001296
ASCE,0.003887
ASCE,0.006479
ASCE,0.009070
ASCE,0.002591
ASCE,0.003887
ASCE,0.002591
ASCE,0.002591
ASCE,0.001296
ASCE,0.015549
ASCE,0.005183
ASCE,0.006479
ASCE,0.002591
ASCE,0.006479
ASCE,0.002591
ASCE,0.002591
ASCE,0.001296
ASCE,0.001296
ASCE,0.003887
ASCE,0.001296
ASCE,0.003887
ASCE,0.042759
ASCE,0.001296
ASCE,0.015549
ASCE,0.018140
ASCE,0.002591
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.006479
ASCE,0.002591
ASCE,0.005183
ASCE,0.002591
ASCE,0.001296
ASCE,0.001296
ASCE,0.003887
ASCE,0.005183
ASCE,0.001296
ASCE,0.009070
ASCE,0.001296
ASCE,0.047941
ASCE,0.024619
ASCE,0.007774
ASCE,0.015549
ASCE,0.002591
ASCE,0.002591
ASCE,0.016844
ASCE,0.005183
ASCE,0.003887
ASCE,0.011661
ASCE,0.002591
ASCE,0.009070
ASCE,0.034984
ASCE,0.029801
ASCE,0.007774
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.011661
ASCE,0.001296
ASCE,0.009070
ASCE,0.040167
ASCE,0.015549
ASCE,0.002591
ASCE,0.007774
ASCE,0.001296
ASCE,0.010366
ASCE,0.005183
ASCE,0.101066
ASCE,0.032393
ASCE,0.049237
ASCE,0.024619
ASCE,0.034984
ASCE,0.011661
ASCE,0.014253
ASCE,0.002591
ASCE,0.011661
ASCE,0.016844
ASCE,0.005183
ASCE,0.002591
ASCE,0.006479
ASCE,0.002591
ASCE,0.006479
ASCE,0.081630
ASCE,0.002591
ASCE,0.029801
ASCE,0.036280
ASCE,0.006479
ASCE,0.075151
ASCE,0.024619
ASCE,0.018140
ASCE,0.018140
ASCE,0.093291
ASCE,0.001296
ASCE,0.006479
ASCE,0.005183
ASCE,0.005183
ASCE,0.001296
ASCE,0.029801
ASCE,0.010366
ASCE,0.002591
ASCE,0.001296
ASCE,0.001296
ASCE,0.002591
ASCE,0.018140
ASCE,0.003887
ASCE,0.093291
ASCE,0.047941
ASCE,0.015549
ASCE,0.032393
ASCE,0.005183
ASCE,0.006479
ASCE,0.012957
ASCE,0.003887
ASCE,0.011661
ASCE,0.005183
ASCE,0.003887
ASCE,0.001296
ASCE,0.001296
ASCE,0.012957
ASCE,0.003887
ASCE,0.009070
ASCE,0.003887
ASCE,0.033689
ASCE,0.010366
ASCE,0.001296
ASCE,0.009070
ASCE,0.024619
ASCE,0.005183
ASCE,0.018140
ASCE,0.071264
ASCE,0.058307
ASCE,0.015549
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.001296
ASCE,0.007774
ASCE,0.009070
ASCE,0.003887
ASCE,0.238412
ASCE,0.095883
ASCE,0.018140
ASCE,0.047941
ASCE,0.071264
ASCE,0.102361
ASCE,55.500000
ASCE,233.120000
ASCE,1.800000
ASCE,1.621500
ASCE,9.134792
ASCE,46.645745
ASCE,7.137000
ASCE,70.200000
ASCE,5.182861
ASCE,9.275000
ASCE,6.241000
ASCE,27.900000
ASCE,19.250000
ASCE,7.950000
ASCE,1.325000
ASCE,4.850000
ASCE,11.700000
ASCE,4.600000
ASCE,30.291000
ASCE,61.435065
ASCE,38.871454
ASCE,50.116500
ASCE,852.750000
ASCE,40.890000
ASCE,15.678153
ASCE,7.774291
ASCE,7.774291
ASCE,1.350000
ASCE,0.531243
ASCE,2.350000
ASCE,-120.181820
ASCE,2.200000
ASCE,0.518286
ASCE,5.182861
ASCE,7700.000000
ASCE,313.200000
ASCE,295.630000
ASCE,7.876060
ASCE,29.774851
ASCE,14.554191
